시도,시군구,월,PM25,PM10,SO2,O3,NO2,CO,평균기온(℃),평균최고기온(℃),최고기온(℃),평균최저기온(℃),최저기온(℃),강수량(mm),일최다강수량(mm),평균풍속(m/s),최대풍속(m/s),최대풍속풍향(deg),최대순간풍속(m/s),최대순간풍속풍향(deg),일조합(hr),일조율(%),평균습도(%rh),최저습도(%rh)
인천광역시,인천,202109,15.09433962,16.32653061,10.9947644,44.06779661,27.27272727,30,81.49171271,77.97101449,68.1547619,81.7721519,84.34237996,13.27844627,20.01072961,52.27272727,17.6,73.52941176,16.84782609,100,61.19133574,62.19926408,48.4375,44.82758621
인천광역시,인천,202110,26.41509434,28.57142857,10.9947644,33.89830508,40.90909091,40,62.98342541,59.13043478,60.71428571,63.79746835,51.98329854,3.335444374,2.092274678,47.72727273,28,94.11764706,34.7826087,79.41176471,58.24308063,63.88338523,46.875,29.31034483
인천광역시,인천,202111,47.16981132,44.89795918,16.23036649,27.11864407,54.54545455,50,43.09392265,38.84057971,43.45238095,45.56962025,42.58872651,8.338610935,8.422746781,54.54545455,37.6,94.11764706,38.31521739,94.11764706,52.07581227,65.86470422,48.4375,25.86206897
인천광역시,인천,202112,45.28301887,39.79591837,16.23036649,18.6440678,59.09090909,50,22.37569061,17.10144928,13.0952381,26.32911392,19.20668058,0.802195482,1.233905579,63.63636364,37.2,94.11764706,32.33695652,94.11764706,55.56558363,73.23804132,37.5,25.86206897
인천광역시,인천,202201,52.83018868,42.85714286,16.23036649,23.72881356,54.54545455,50,12.70718232,7.246376812,8.035714286,17.97468354,27.55741127,0.464428963,0.509656652,54.54545455,26,94.11764706,22.55434783,88.23529412,61.94344164,80.32833286,34.375,43.10344828
인천광역시,인천,202202,45.28301887,38.7755102,16.23036649,38.98305085,45.45454545,40,15.19337017,9.275362319,10.41666667,20.75949367,28.81002088,0.2849905,0.321888412,63.63636364,27.6,67.64705882,29.89130435,79.41176471,62.54512635,82.87574299,39.0625,39.65517241
인천광역시,인천,202203,41.50943396,42.85714286,16.23036649,40.6779661,50,40,37.29281768,33.62318841,31.8452381,40.50632911,45.09394572,8.929702343,8.798283262,56.81818182,32.4,52.94117647,32.06521739,47.05882353,51.9253911,50.87744127,51.5625,32.75862069
인천광역시,인천,202204,41.50943396,44.89795918,10.9947644,59.3220339,36.36363636,30,54.4198895,52.46376812,55.6547619,55.94936709,56.57620042,2.227147984,4.560085837,56.81818182,30.8,20.58823529,27.44565217,20.58823529,72.50300842,71.20011322,45.3125,34.48275862
인천광역시,인천,202205,30.18867925,32.65306122,10.9947644,71.18644068,27.27272727,30,66.02209945,64.34782609,57.73809524,66.32911392,66.38830898,0.569981001,0.643776824,54.54545455,20,67.64705882,21.19565217,88.23529412,88.44765343,79.1819983,46.875,25.86206897
인천광역시,인천,202206,22.64150943,21.42857143,10.9947644,50.84745763,22.72727273,20,79.28176796,75.94202899,67.55952381,80.75949367,80.16701461,30.18788263,33.8251073,56.81818182,31.2,52.94117647,36.14130435,47.05882353,41.60649819,28.89895273,70.3125,43.10344828
인천광역시,인천,202207,33.96226415,26.53061224,10.9947644,54.23728814,22.72727273,30,91.16022099,87.82608696,85.41666667,92.40506329,90.81419624,22.7147984,45.06437768,45.45454545,26.4,47.05882353,28.26086957,47.05882353,57.43080626,44.76365695,73.4375,79.31034483
인천광역시,인천,202208,20.75471698,21.42857143,10.9947644,44.06779661,20.45454545,30,87.56906077,81.44927536,73.80952381,89.62025316,84.34237996,67.12054043,55.74034335,52.27272727,28.8,47.05882353,33.15217391,67.64705882,42.05776173,31.65864704,78.125,65.51724138
인천광역시,인천,202209,26.41509434,26.53061224,10.9947644,49.15254237,29.54545455,30,79.55801105,77.68115942,72.02380952,79.49367089,76.61795407,17.71163183,25.61695279,47.72727273,28.8,8.823529412,33.42391304,8.823529412,60.37906137,61.13784319,57.8125,50
인천광역시,인천,202210,32.0754717,30.6122449,10.9947644,35.59322034,38.63636364,40,58.56353591,55.65217391,49.70238095,59.74683544,61.58663883,10.77686299,15.31652361,47.72727273,31.6,47.05882353,33.9673913,47.05882353,67.29843562,76.08264931,54.6875,41.37931034
인천광역시,인천,202211,45.28301887,41.83673469,16.23036649,27.11864407,54.54545455,50,46.96132597,44.05797101,44.3452381,48.60759494,33.61169102,8.581380621,12.79506438,50,28.4,88.23529412,29.61956522,79.41176471,54.54271961,69.60090575,50,39.65517241
인천광역시,인천,202212,37.73584906,38.7755102,16.23036649,22.03389831,50,40,11.60220994,4.927536232,9.821428571,16.96202532,22.33820459,1.47772852,1.046137339,56.81818182,32.4,79.41176471,38.58695652,88.23529412,55.59566787,73.2521936,37.5,36.20689655
인천광역시,인천,202301,50.94339623,51.02040816,14.65968586,22.71186441,56.13636364,50,14.36464088,8.695652174,15.47619048,19.24050633,14.19624217,4.982056154,9.656652361,54.54545455,28.8,88.23529412,30.16304348,88.23529412,56.34777377,71.82281347,46.875,44.82758621
인천광역시,인천,202302,58.49056604,48.97959184,13.61256545,34.91525424,51.13636364,47,23.20441989,17.97101449,8.035714286,28.10126582,37.99582463,0.052776019,0.080472103,52.27272727,24.4,88.23529412,24.45652174,79.41176471,58.7244284,76.97424285,46.875,36.20689655
인천광역시,인천,202303,60.37735849,72.44897959,14.13612565,54.91525424,49.77272727,42,41.16022099,40,42.85714286,42.27848101,46.13778706,1.055520372,1.207081545,54.54545455,26.4,79.41176471,32.33695652,88.23529412,69.28399519,72.95499575,39.0625,22.4137931
인천광역시,인천,202304,45.28301887,69.3877551,11.51832461,59.49152542,36.13636364,33,53.86740331,51.5942029,53.86904762,54.43037975,57.20250522,7.430863416,10.86373391,59.09090909,34.4,52.94117647,35.59782609,47.05882353,54.60288809,49.91508633,45.3125,13.79310345
인천광역시,인천,202305,39.62264151,42.85714286,12.04188482,61.69491525,34.31818182,31,68.50828729,67.24637681,59.82142857,68.86075949,68.05845511,14.12286257,12.74141631,43.18181818,18.8,14.70588235,20.10869565,8.823529412,66.87725632,56.1279366,54.6875,29.31034483
인천광역시,인천,202306,33.96226415,29.59183673,10.47120419,72.03389831,23.86363636,30,79.00552486,75.94202899,75.29761905,80.25316456,82.25469729,12.26514672,11.80257511,38.63636364,26.4,67.64705882,29.07608696,73.52941176,66.87725632,55.81658647,70.3125,56.89655172
인천광역시,인천,202307,33.96226415,27.55102041,10.47120419,53.89830508,22.04545455,27,89.77900552,84.63768116,80.95238095,91.39240506,93.52818372,39.13869538,29.47961373,43.18181818,25.2,67.64705882,26.08695652,67.64705882,52.64741276,39.7254458,81.25,79.31034483
인천광역시,인천,202308,26.41509434,23.46938776,10.9947644,47.28813559,21.36363636,29,92.26519337,88.4057971,83.63095238,93.41772152,91.85803758,31.40173105,21.72746781,36.36363636,25.6,47.05882353,28.26086957,61.76470588,54.84356197,45.90999151,75,87.93103448
인천광역시,인천,202309,24.52830189,23.46938776,10.9947644,47.11864407,25.90909091,30,83.70165746,79.71014493,73.80952381,84.81012658,84.34237996,13.6373232,7.913090129,25,20.4,67.64705882,19.02173913,73.52941176,48.4055355,45.99490518,67.1875,55.17241379
인천광역시,인천,202310,32.0754717,31.63265306,12.04188482,42.20338983,36.36363636,38,63.8121547,60.57971014,50.29761905,64.81012658,64.3006263,1.773274224,2.172746781,40.90909091,25.6,88.23529412,23.36956522,88.23529412,65.22262335,73.19558449,51.5625,43.10344828
인천광역시,인천,202311,35.8490566,34.69387755,12.04188482,33.55932203,37.72727273,39,37.84530387,33.33333333,49.70238095,40.75949367,35.49060543,6.660333544,7.269313305,63.63636364,46.4,73.52941176,44.29347826,67.64705882,44.85559567,54.67025191,53.125,50
인천광역시,인천,202312,45.28301887,39.79591837,13.08900524,25.08474576,52.27272727,47,22.09944751,15.36231884,28.27380952,27.08860759,19.41544885,8.01139962,7.322961373,56.81818182,31.2,88.23529412,35.59782609,88.23529412,39.80144404,48.38664025,57.8125,62.06896552
인천광역시,인천,202401,49.05660377,38.7755102,14.13612565,27.79661017,49.09090909,49,17.12707182,10.14492754,5.952380952,23.03797468,20.66805846,1.720498206,2.655579399,56.81818182,23.6,88.23529412,23.91304348,79.41176471,49.5788207,61.54825927,54.6875,31.03448276
인천광역시,인천,202402,45.28301887,35.71428571,12.04188482,35.93220339,44.31818182,43,27.90055249,22.31884058,25.29761905,32.65822785,42.79749478,6.73421997,4.855150215,54.54545455,22.4,79.41176471,22.01086957,79.41176471,38.02647413,42.58420606,65.625,58.62068966
전라남도,강진,201906,35.8490566,28.57142857,5.759162304,69.49152542,6.818181818,20,78.17679558,79.13043478,73.51190476,75.94936709,76.20041754,29.03736542,26.42167382,29.54545455,17.6,20.58823529,15.48913043,52.94117647,61.76293622,51.61335975,68.75,48.27586207
전라남도,강진,201907,28.30188679,23.46938776,5.759162304,47.45762712,4.545454545,10,87.01657459,85.2173913,78.57142857,87.34177215,87.2651357,26.11357399,31.25,36.36363636,40.4,20.58823529,34.7826087,20.58823529,44.82551143,32.38041325,76.5625,62.06896552
전라남도,강진,201908,33.96226415,28.57142857,10.9947644,50.84745763,4.545454545,10,91.71270718,91.5942029,84.82142857,89.62025316,84.55114823,9.921891493,8.986051502,31.81818182,32,26.47058824,29.61956522,26.47058824,61.9133574,54.57118596,73.4375,55.17241379
전라남도,강진,201909,26.41509434,22.44897959,10.9947644,47.45762712,6.818181818,20,81.49171271,81.44927536,72.32142857,80.50632911,73.06889353,30.14566181,16.76502146,31.81818182,57.2,26.47058824,60.05434783,26.47058824,42.29843562,38.46589301,75,50
전라남도,강진,201910,26.41509434,25.51020408,10.9947644,49.15254237,9.090909091,20,64.64088398,67.82608696,63.0952381,61.51898734,57.82881002,19.326578,36.88304721,31.81818182,28.4,20.58823529,24.45652174,20.58823529,58.96510229,64.12397396,64.0625,37.93103448
전라남도,강진,201911,30.18867925,28.57142857,10.9947644,40.6779661,15.90909091,30,48.06629834,52.17391304,49.4047619,44.30379747,42.79749478,2.322144817,2.816523605,36.36363636,25.6,79.41176471,24.18478261,94.11764706,49.72924188,60.60005661,56.25,20.68965517
전라남도,강진,201912,33.96226415,26.53061224,10.9947644,35.59322034,20.45454545,30,30.93922652,31.88405797,30.35714286,30.37974684,39.45720251,4.116529449,6.035407725,36.36363636,22,94.11764706,29.34782609,94.11764706,44.73525872,54.23153128,53.125,31.03448276
전라남도,강진,202001,41.50943396,31.63265306,10.9947644,45.76271186,18.18181818,40,31.7679558,29.56521739,36.01190476,34.17721519,39.66597077,10.02744353,8.85193133,40.90909091,37.6,67.64705882,37.22826087,73.52941176,39.22984356,44.32493631,54.6875,27.5862069
전라남도,강진,202002,37.73584906,29.59183673,10.9947644,52.54237288,13.63636364,30,32.87292818,33.04347826,37.79761905,32.15189873,36.74321503,4.31707832,4.291845494,40.90909091,23.6,79.41176471,23.36956522,94.11764706,47.86401925,56.48174356,56.25,20.68965517
전라남도,강진,202003,28.30188679,27.55102041,10.9947644,59.3220339,11.36363636,30,41.98895028,44.63768116,45.83333333,38.2278481,39.45720251,4.000422208,4.82832618,50,28,79.41176471,30.70652174,79.41176471,67.08784597,69.89810359,48.4375,1.724137931
전라남도,강진,202004,30.18867925,29.59183673,10.9947644,83.05084746,9.090909091,20,49.17127072,52.75362319,49.10714286,44.30379747,48.64300626,6.713109563,6.840128755,50,28.8,94.11764706,30.97826087,88.23529412,81.25752106,82.25304274,39.0625,18.96551724
전라남도,강진,202005,28.30188679,24.48979592,10.9947644,76.27118644,6.818181818,20,68.2320442,68.98550725,63.39285714,65.82278481,66.80584551,17.046654,15.1555794,43.18181818,28,73.52941176,30.43478261,79.41176471,58.27316486,47.80639683,65.625,36.20689655
전라남도,강진,202006,28.30188679,24.48979592,10.9947644,71.18644068,6.818181818,10,81.49171271,81.73913043,74.10714286,79.24050633,73.9039666,35.05383154,24.94635193,38.63636364,35.6,67.64705882,32.88043478,67.64705882,59.50661853,49.13671101,70.3125,36.20689655
전라남도,강진,202007,16.98113208,15.30612245,10.9947644,42.37288136,4.545454545,10,82.87292818,79.71014493,74.10714286,84.55696203,85.17745303,42.06248681,24.54399142,31.81818182,20.4,67.64705882,17.11956522,67.64705882,19.25391095,5.123124823,84.375,82.75862069
전라남도,강진,202008,37.73584906,32.65306122,5.759162304,32.20338983,2.272727273,0,95.02762431,93.62318841,82.73809524,93.92405063,94.36325678,26.7152206,30.04291845,40.90909091,42.8,26.47058824,53.26086957,35.29411765,55.9566787,47.99037645,78.125,82.75862069
전라남도,강진,202009,26.41509434,22.44897959,5.759162304,59.3220339,4.545454545,20,77.62430939,78.26086957,71.42857143,76.4556962,74.32150313,23.32700021,22.66630901,25,36.8,94.11764706,36.41304348,94.11764706,46.26955475,43.58901783,76.5625,56.89655172
전라남도,강진,202010,28.30188679,25.51020408,5.759162304,59.3220339,11.36363636,20,61.04972376,65.50724638,60.71428571,57.46835443,59.49895616,2.607135318,6.43776824,29.54545455,17.6,94.11764706,22.2826087,94.11764706,63.44765343,70.35097651,56.25,29.31034483
전라남도,강진,202011,30.18867925,24.48979592,5.759162304,50.84745763,13.63636364,20,48.34254144,49.27536232,51.48809524,46.07594937,46.76409186,1.27717965,2.011802575,43.18181818,26.8,67.64705882,24.72826087,94.11764706,45.72803851,54.72686102,51.5625,27.5862069
전라남도,강진,202012,35.8490566,28.57142857,5.759162304,30.50847458,20.45454545,30,25.69060773,27.24637681,24.70238095,25.3164557,33.19415449,1.47772852,2.011802575,38.63636364,21.2,94.11764706,24.45652174,94.11764706,49.51865223,61.53410699,51.5625,18.96551724
전라남도,강진,202101,32.0754717,29.59183673,5.759162304,35.59322034,18.18181818,30,22.6519337,23.47826087,30.6547619,23.29113924,19.20668058,4.053198227,3.084763948,36.36363636,28.8,67.64705882,29.61956522,67.64705882,48.10469314,57.50070761,62.5,24.13793103
전라남도,강진,202102,39.62264151,33.67346939,10.9947644,55.93220339,18.18181818,30,33.14917127,34.49275362,47.32142857,31.89873418,38.62212944,3.557103652,4.157725322,47.72727273,22,67.64705882,29.07608696,20.58823529,44.52466907,56.49589584,50,15.51724138
전라남도,강진,202103,37.73584906,54.08163265,5.759162304,69.49152542,15.90909091,20,46.68508287,49.56521739,47.61904762,43.5443038,45.09394572,16.1811273,12.82188841,31.81818182,18.8,73.52941176,35.86956522,73.52941176,59.05535499,59.80752901,60.9375,32.75862069
전라남도,강진,202104,28.30188679,30.6122449,5.759162304,81.3559322,11.36363636,20,57.18232044,60.57971014,58.03571429,52.91139241,51.77453027,5.330377876,6.491416309,38.63636364,20.4,73.52941176,26.90217391,73.52941176,65.25270758,63.16161902,46.875,24.13793103
전라남도,강진,202105,32.0754717,44.89795918,5.759162304,77.96610169,9.090909091,20,67.9558011,70.72463768,66.07142857,63.5443038,58.66388309,13.80620646,11.77575107,34.09090909,18.8,73.52941176,27.17391304,88.23529412,58.3032491,47.86300594,60.9375,34.48275862
전라남도,강진,202106,30.18867925,24.48979592,10.9947644,72.88135593,4.545454545,20,81.7679558,83.1884058,73.51190476,78.73417722,75.782881,14.17563859,14.45815451,25,16.8,88.23529412,19.02173913,94.11764706,58.96510229,48.54231531,70.3125,55.17241379
전라남도,강진,202107,22.64150943,21.42857143,10.9947644,49.15254237,4.545454545,10,92.26519337,92.17391304,82.44047619,90.37974684,86.84759916,52.57546971,56.57188841,25,8.8,26.47058824,17.39130435,20.58823529,49.45848375,37.36201528,78.125,81.03448276
전라남도,강진,202108,22.64150943,21.42857143,10.9947644,47.45762712,2.272727273,10,91.43646409,92.46376812,85.41666667,89.36708861,88.30897704,28.48849483,34.03969957,18.18181818,10,61.76470588,16.0326087,73.52941176,43.71239471,34.13529578,81.25,77.5862069
전라남도,강진,202109,16.98113208,18.36734694,10.9947644,54.23728814,4.545454545,10,82.0441989,81.44927536,74.10714286,81.26582278,78.28810021,11.14629512,6.974248927,25,10.8,20.58823529,15.48913043,20.58823529,28.9410349,21.6105293,76.5625,72.4137931
전라남도,강진,202110,22.64150943,22.44897959,10.9947644,52.54237288,9.090909091,20,65.74585635,70.14492754,71.13095238,62.27848101,51.77453027,2.258813595,2.280042918,20.45454545,21.6,88.23529412,26.08695652,94.11764706,59.32611312,64.74667421,67.1875,34.48275862
전라남도,강진,202111,26.41509434,27.55102041,10.9947644,45.76271186,13.63636364,20,45.85635359,50.14492754,45.53571429,43.5443038,45.51148225,5.752586025,5.954935622,25,19.6,73.52941176,29.07608696,73.52941176,47.74368231,57.65638268,67.1875,41.37931034
전라남도,강진,202112,30.18867925,26.53061224,10.9947644,38.98305085,18.18181818,30,29.28176796,31.5942029,27.67857143,28.60759494,32.15031315,0.45387376,0.509656652,31.81818182,18.8,73.52941176,30.16304348,67.64705882,41.87725632,49.84432494,60.9375,31.03448276
전라남도,강진,202201,32.0754717,25.51020408,10.9947644,47.45762712,15.90909091,30,23.75690608,23.76811594,18.45238095,24.81012658,32.98538622,0.232214482,0.295064378,34.09090909,18,79.41176471,23.91304348,67.64705882,52.55716005,64.1664308,45.3125,25.86206897
전라남도,강진,202202,33.96226415,26.53061224,10.9947644,62.71186441,13.63636364,30,24.58563536,24.63768116,24.70238095,24.05063291,33.82045929,0.200548871,0.160944206,40.90909091,18.4,73.52941176,26.08695652,73.52941176,54.51263538,69.3037079,39.0625,22.4137931
전라남도,강진,202203,26.41509434,27.55102041,10.9947644,61.01694915,13.63636364,30,43.92265193,46.95652174,47.32142857,40.50632911,41.96242171,17.19442685,12.5,34.09090909,26.4,35.29411765,38.85869565,35.29411765,50.33092659,48.78290405,57.8125,25.86206897
전라남도,강진,202204,24.52830189,24.48979592,10.9947644,66.10169492,9.090909091,20,58.56353591,65.2173913,63.0952381,52.15189873,48.434238,10.44965168,17.78433476,25,12.4,67.64705882,15.76086957,61.76470588,65.55354994,63.55788282,53.125,20.68965517
전라남도,강진,202205,26.41509434,23.46938776,10.9947644,77.96610169,6.818181818,20,69.06077348,75.94202899,73.80952381,61.01265823,56.99373695,0.147772852,0.214592275,27.27272727,13.2,79.41176471,16.0326087,94.11764706,78.36943442,69.65751486,50,32.75862069
전라남도,강진,202206,22.64150943,21.42857143,10.9947644,55.93220339,4.545454545,10,82.59668508,83.1884058,78.57142857,81.26582278,76.82672234,10.28076842,16.36266094,29.54545455,14.8,67.64705882,17.39130435,73.52941176,42.05776173,30.22926691,75,46.55172414
전라남도,강진,202207,28.30188679,24.48979592,10.9947644,54.23728814,2.272727273,10,93.64640884,93.62318841,84.22619048,91.89873418,93.11064718,24.36141018,31.3304721,31.81818182,17.6,73.52941176,22.82608696,35.29411765,47.53309266,35.29578262,76.5625,67.24137931
전라남도,강진,202208,20.75471698,24.48979592,10.9947644,38.98305085,2.272727273,10,92.81767956,92.46376812,82.14285714,91.39240506,82.04592902,16.7722187,19.15236052,22.72727273,15.6,35.29411765,19.83695652,20.58823529,34.1456077,23.28049816,81.25,51.72413793
전라남도,강진,202209,15.09433962,15.30612245,10.9947644,35.59322034,6.818181818,20,81.21546961,83.47826087,84.82142857,78.48101266,73.2776618,19.98100063,39.75321888,29.54545455,28.8,88.23529412,39.13043478,94.11764706,45.00601685,41.91904897,71.875,50
전라남도,강진,202211,24.52830189,26.53061224,5.759162304,37.28813559,18.18181818,20,49.72375691,55.94202899,48.51190476,45.06329114,47.59916493,4.675955246,5.123390558,25,20.8,94.11764706,28.5326087,100,49.69915764,60.58590433,62.5,36.20689655
전라남도,강진,202212,24.52830189,26.53061224,5.759162304,38.98305085,15.90909091,20,23.48066298,22.31884058,20.23809524,24.81012658,32.77661795,2.290479206,2.387339056,31.81818182,18.8,73.52941176,33.9673913,73.52941176,40.28279182,47.39598075,56.25,32.75862069
전라남도,강진,202301,33.96226415,41.83673469,6.282722513,40.33898305,16.81818182,21,23.75690608,24.92753623,30.95238095,23.03797468,17.95407098,8.021954824,16.8723176,31.81818182,19.2,88.23529412,27.98913043,100,48.46570397,58.0384942,59.375,46.55172414
전라남도,강진,202302,37.73584906,32.65306122,9.42408377,51.3559322,15.68181818,23,29.83425414,33.04347826,27.38095238,28.60759494,35.28183716,4.190415875,4.721030043,29.54545455,18.8,73.52941176,26.35869565,73.52941176,48.91696751,60.78403623,53.125,25.86206897
전라남도,강진,202303,37.73584906,50,12.04188482,66.61016949,13.63636364,20,46.40883978,52.75362319,55.6547619,40.75949367,42.17118998,4.032087819,6.43776824,27.27272727,17.2,88.23529412,29.89130435,0,63.53790614,65.56750637,50,22.4137931
전라남도,강진,202304,28.30188679,50,10.9947644,65.76271186,7.5,16,56.07734807,58.84057971,60.11904762,50.88607595,51.14822547,10.10132996,14.99463519,34.09090909,18,20.58823529,23.36956522,20.58823529,53.06859206,48.64138126,62.5,18.96551724
전라남도,강진,202305,24.52830189,30.6122449,10.47120419,69.49152542,4.772727273,15,69.33701657,71.5942029,68.45238095,66.07594937,62.21294363,33.95609035,38.41201717,25,12,26.47058824,17.11956522,20.58823529,50.72202166,39.68298896,71.875,32.75862069
전라남도,강진,202306,22.64150943,21.42857143,10.47120419,71.52542373,2.727272727,14,82.0441989,82.89855072,74.4047619,79.74683544,79.12317328,18.10217437,9.951716738,27.27272727,8.4,73.52941176,11.68478261,20.58823529,52.40673887,41.46617605,70.3125,56.89655172
전라남도,강진,202307,26.41509434,24.48979592,10.9947644,40.16949153,2.727272727,10,90.8839779,88.11594203,82.44047619,91.39240506,89.97912317,59.3835761,43.10622318,20.45454545,18.4,73.52941176,28.80434783,73.52941176,24.36823105,10.55759977,90.625,91.37931034
전라남도,강진,202308,28.30188679,24.48979592,12.04188482,45.93220339,2.5,15,95.02762431,97.10144928,89.58333333,91.89873418,91.64926931,36.85877137,21.00321888,20.45454545,14.4,88.23529412,27.7173913,14.70588235,63.62815884,56.5242004,78.125,82.75862069
전라남도,강진,202309,22.64150943,22.44897959,10.9947644,48.98305085,4.318181818,18,85.35911602,87.53623188,79.16666667,83.5443038,81.21085595,13.13067342,7.939914163,15.90909091,10.8,26.47058824,16.57608696,20.58823529,42.14801444,38.26776111,79.6875,48.27586207
전라남도,강진,202310,18.86792453,22.44897959,7.853403141,52.54237288,6.818181818,20,64.08839779,69.27536232,58.92857143,59.74683544,62.00417537,0.664977834,1.126609442,20.45454545,13.6,73.52941176,24.18478261,100,57.91215403,62.70874611,64.0625,32.75862069
전라남도,강진,202311,18.86792453,21.42857143,7.853403141,44.57627119,9.318181818,19,46.13259669,47.53623188,58.63095238,44.30379747,43.00626305,9.045809584,6.196351931,31.81818182,14.8,79.41176471,23.64130435,0,37.3345367,43.94282479,64.0625,29.31034483
전라남도,강진,202312,28.30188679,27.55102041,13.61256545,41.01694915,14.77272727,26,32.0441989,31.5942029,40.77380952,32.15189873,31.10647182,6.575891915,6.464592275,25,17.2,73.52941176,24.45652174,73.52941176,31.55836342,34.05038211,76.5625,51.72413793
전라남도,강진,202401,24.52830189,23.46938776,8.90052356,45.76271186,15,26,27.3480663,25.79710145,27.67857143,28.86075949,37.36951983,5.520371543,8.583690987,29.54545455,16.8,88.23529412,25.81521739,94.11764706,40.25270758,45.85338239,68.75,41.37931034
전라남도,강진,202402,30.18867925,24.48979592,6.806282723,51.86440678,12.27272727,27,35.35911602,33.04347826,37.20238095,36.70886076,40.08350731,17.25775807,19.90343348,29.54545455,18.8,79.41176471,26.63043478,88.23529412,28.54993983,27.83753184,78.125,65.51724138
전라남도,고흥,201903,33.96226415,33.67346939,5.759162304,40.6779661,11.36363636,30,41.43646409,44.05797101,41.07142857,37.46835443,43.00626305,7.568081064,10.7832618,34.09090909,24.8,79.41176471,30.70652174,88.23529412,64.04933815,66.21851118,48.4375,20.68965517
전라남도,고흥,201904,26.41509434,30.6122449,5.759162304,45.76271186,11.36363636,40,52.20994475,53.04347826,50,48.35443038,45.09394572,7.92695799,5.63304721,20.45454545,17.6,79.41176471,20.92391304,79.41176471,50.63176895,45.71185961,57.8125,24.13793103
전라남도,고흥,201905,37.73584906,38.7755102,5.759162304,55.93220339,9.090909091,40,67.67955801,74.20289855,68.1547619,58.98734177,57.41127349,14.84061642,21.64699571,22.72727273,30.4,47.05882353,31.25,47.05882353,76.05294826,67.1950184,51.5625,24.13793103
전라남도,고흥,201906,35.8490566,27.55102041,5.759162304,38.98305085,4.545454545,50,76.24309392,77.68115942,74.10714286,73.16455696,73.2776618,28.15072831,26.74356223,15.90909091,15.6,88.23529412,13.85869565,88.23529412,50.93261131,39.86696858,76.5625,41.37931034
전라남도,고흥,201907,22.64150943,19.3877551,5.759162304,27.11864407,2.272727273,30,85.35911602,83.1884058,76.19047619,85.3164557,84.13361169,37.67152206,45.11802575,18.18181818,20,41.17647059,28.5326087,47.05882353,39.16967509,26.3515426,84.375,68.96551724
전라남도,고흥,201908,28.30188679,23.46938776,10.9947644,33.89830508,2.272727273,50,90.33149171,90.14492754,86.01190476,88.10126582,84.13361169,9.468017733,7.993562232,15.90909091,18,47.05882353,24.45652174,47.05882353,52.10589651,43.50410416,78.125,39.65517241
전라남도,고흥,201909,22.64150943,20.40816327,10.9947644,30.50847458,9.090909091,30,79.28176796,78.84057971,69.04761905,78.98734177,74.5302714,30.84230526,18.07939914,15.90909091,30.8,47.05882353,35.32608696,41.17647059,32.22021661,25.72884234,84.375,50
전라남도,고흥,201910,22.64150943,25.51020408,5.759162304,30.50847458,13.63636364,30,63.25966851,65.50724638,60.11904762,59.74683544,55.53235908,29.70234326,60.43454936,15.90909091,27.6,47.05882353,28.26086957,52.94117647,58.90493381,64.02490801,68.75,39.65517241
전라남도,고흥,201911,28.30188679,33.67346939,5.759162304,28.81355932,18.18181818,40,46.13259669,50.43478261,48.51190476,41.7721519,43.21503132,2.501583281,4.721030043,18.18181818,20,88.23529412,38.04347826,79.41176471,53.03850782,65.59581093,62.5,22.4137931
전라남도,고흥,201912,30.18867925,26.53061224,10.9947644,23.72881356,20.45454545,50,29.28176796,29.56521739,26.78571429,28.10126582,34.44676409,2.649356133,4.4527897,22.72727273,21.2,79.41176471,30.43478261,88.23529412,48.16486161,59.48202661,57.8125,31.03448276
전라남도,고흥,202001,33.96226415,29.59183673,10.9947644,30.50847458,18.18181818,40,29.83425414,27.53623188,33.63095238,31.13924051,35.28183716,8.338610935,6.786480687,25,22.8,73.52941176,31.52173913,73.52941176,40.5234657,46.26379847,59.375,18.96551724
전라남도,고흥,202002,32.0754717,33.67346939,5.759162304,40.6779661,15.90909091,30,31.21546961,31.88405797,33.92857143,29.62025316,31.73277662,4.697065653,5.25751073,25,27.6,79.41176471,28.26086957,88.23529412,51.38387485,61.68978205,57.8125,24.13793103
전라남도,고흥,202003,24.52830189,28.57142857,5.759162304,44.06779661,11.36363636,40,40.60773481,42.60869565,46.42857143,35.69620253,37.36951983,4.760396876,7.188841202,29.54545455,20.4,79.41176471,34.7826087,88.23529412,68.14079422,71.22841778,53.125,13.79310345
전라남도,고흥,202004,26.41509434,31.63265306,5.759162304,57.62711864,9.090909091,30,47.23756906,50.43478261,45.23809524,42.02531646,44.05010438,8.46527338,10.86373391,34.09090909,21.6,79.41176471,29.61956522,79.41176471,75.63176895,75.51655817,40.625,18.96551724
전라남도,고흥,202005,26.41509434,25.51020408,5.759162304,55.93220339,4.545454545,20,65.46961326,66.08695652,58.63095238,63.03797468,63.0480167,15.94891281,23.84656652,25,20,41.17647059,23.91304348,61.76470588,57.03971119,46.47608265,70.3125,41.37931034
전라남도,고흥,202006,20.75471698,20.40816327,5.759162304,59.3220339,4.545454545,30,79.55801105,81.15942029,72.32142857,76.20253165,69.51983299,32.18281613,22.04935622,18.18181818,22.4,47.05882353,29.61956522,47.05882353,56.58844765,45.96660062,76.5625,32.75862069
전라남도,고흥,202007,15.09433962,13.26530612,5.759162304,62.71186441,4.545454545,30,81.21546961,77.97101449,74.70238095,83.29113924,83.50730689,35.27549082,27.49463519,15.90909091,11.2,88.23529412,14.94565217,52.94117647,17.93020457,3.72204925,90.625,84.48275862
